Time Period,Date,Symbol,Sector,Open,Close,High,Low,Volume,Price to Earnings Ratio,Market Cap,Dividend Yield %,52 Week Change %,Debt to Equity,Revenue Growth,Profit Margin
1 Year,2024-11-20,DIS,Communication Services,112.26000213623047,114.26000213623047,114.37000274658203,111.47000122070312,9319300.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
1 Year,2024-11-21,DIS,Communication Services,114.1500015258789,114.72000122070312,116.25,113.83000183105469,10261000.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
1 Year,2024-11-22,DIS,Communication Services,113.8499984741211,115.6500015258789,116.33999633789062,113.5999984741211,10098000.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
1 Year,2024-11-25,DIS,Communication Services,115.68000030517578,116.0,116.58000183105469,114.93000030517578,10397800.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
1 Year,2024-11-26,DIS,Communication Services,116.0,115.44999694824219,116.41999816894531,115.44000244140625,6808100.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
1 Year,2024-11-27,DIS,Communication Services,115.44999694824219,117.5999984741211,118.19999694824219,115.44999694824219,8142400.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
1 Year,2024-11-29,DIS,Communication Services,117.26000213623047,117.47000122070312,117.73999786376953,116.7300033569336,5095200.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
1 Year,2024-12-02,DIS,Communication Services,117.77999877929688,117.16000366210938,118.62999725341797,116.55000305175781,8390500.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
1 Year,2024-12-03,DIS,Communication Services,117.0,116.44999694824219,117.2300033569336,115.44999694824219,9194000.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
1 Year,2024-12-04,DIS,Communication Services,115.97000122070312,116.98999786376953,117.29000091552734,115.83999633789062,7996200.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
1 Year,2024-12-05,DIS,Communication Services,116.55000305175781,116.5,117.2699966430664,116.05999755859375,9823600.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
1 Year,2024-12-06,DIS,Communication Services,116.55000305175781,116.7300033569336,117.26000213623047,116.22000122070312,6677900.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
1 Year,2024-12-09,DIS,Communication Services,116.38999938964844,114.61000061035156,117.18000030517578,113.91000366210938,8666100.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
1 Year,2024-12-10,DIS,Communication Services,114.6500015258789,114.7300033569336,114.94999694824219,113.72000122070312,7526400.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-06-12,DIS,Communication Services,100.73525416442777,100.33709716796875,101.22300939549851,99.78961990630074,9041800.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-06-13,DIS,Communication Services,100.14797210628225,99.63035583496094,100.6058587497691,99.15256437843479,10164600.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-06-14,DIS,Communication Services,99.35164115520715,99.51091003417969,99.91902324642008,98.79421526751952,7087600.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-06-17,DIS,Communication Services,100.51627375185832,101.05378723144531,101.45195183374075,100.15792636922824,10389000.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-06-18,DIS,Communication Services,100.65562994686915,101.03388214111328,101.29269027104773,100.14796989047876,7044700.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-06-20,DIS,Communication Services,100.1081500414513,101.372314453125,101.47186129657914,99.91902015211794,7886900.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-06-21,DIS,Communication Services,101.33250352096798,101.80033874511719,102.06910306800148,101.12346122789894,14144900.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-06-24,DIS,Communication Services,101.78043734055086,101.51168060302734,102.60662755432303,101.44200236779102,7393600.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-06-25,DIS,Communication Services,102.18856135375027,101.73066711425781,103.20387389828977,101.30264148596919,10343700.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-06-26,DIS,Communication Services,101.43204907498276,101.71076202392578,101.89989192257637,100.96420622738914,10122300.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-06-27,DIS,Communication Services,101.57140539349714,101.7008056640625,101.81030112160174,101.34245827472647,8365200.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-06-28,DIS,Communication Services,101.55148888397663,98.83403015136719,102.10892235284771,97.9282055109254,21439400.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-07-01,DIS,Communication Services,98.94353021030523,97.58977508544922,99.28196519434007,97.43050620282695,15299000.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-07-02,DIS,Communication Services,97.490235085857,97.54000091552734,97.54000091552734,96.50477596946995,13340300.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-07-03,DIS,Communication Services,97.39068211510613,98.15715026855469,98.62499308532188,97.38073350641245,5030000.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-07-05,DIS,Communication Services,97.85853108397899,97.54000091552734,97.85853108397899,97.13188769705411,8550800.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-07-08,DIS,Communication Services,97.69000244140625,97.37000274658203,98.29000091552734,96.88999938964844,8167600.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-07-09,DIS,Communication Services,97.47000122070312,97.05000305175781,97.52999877929688,96.1500015258789,9044400.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-07-10,DIS,Communication Services,96.94999694824219,96.97000122070312,97.27999877929688,96.25,7761100.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-07-11,DIS,Communication Services,97.01000213623047,96.5999984741211,97.58000183105469,96.30000305175781,7422600.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-07-12,DIS,Communication Services,97.0999984741211,97.12999725341797,97.83000183105469,96.9800033569336,6465700.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-07-15,DIS,Communication Services,97.33000183105469,96.87000274658203,97.48999786376953,96.5999984741211,7417700.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-07-16,DIS,Communication Services,97.0199966430664,98.47000122070312,98.72000122070312,96.54000091552734,10755500.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-07-17,DIS,Communication Services,98.30000305175781,97.30999755859375,98.61000061035156,96.52999877929688,9456100.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-07-18,DIS,Communication Services,97.36000061035156,96.79000091552734,98.05999755859375,96.68000030517578,7529400.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-07-19,DIS,Communication Services,96.81999969482422,95.73999786376953,96.81999969482422,95.44000244140625,9301000.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-07-22,DIS,Communication Services,95.11000061035156,94.12999725341797,95.16000366210938,93.48999786376953,13377000.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-07-23,DIS,Communication Services,90.69999694824219,90.94000244140625,91.69000244140625,89.83000183105469,22534700.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-07-24,DIS,Communication Services,90.22000122070312,89.80000305175781,90.75,89.58000183105469,11768500.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-07-25,DIS,Communication Services,90.08000183105469,89.20999908447266,90.5,89.20999908447266,10765300.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-07-26,DIS,Communication Services,90.0,89.93000030517578,90.55000305175781,89.33999633789062,11301900.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-07-29,DIS,Communication Services,90.38999938964844,92.13999938964844,92.55000305175781,90.19000244140625,13024800.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-07-30,DIS,Communication Services,91.66999816894531,93.79000091552734,94.04000091552734,91.66999816894531,9896100.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-07-31,DIS,Communication Services,93.79000091552734,93.69000244140625,94.83999633789062,93.63999938964844,10241800.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-08-01,DIS,Communication Services,93.86000061035156,93.05000305175781,93.94999694824219,92.5999984741211,9263600.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-08-02,DIS,Communication Services,92.16000366210938,89.56999969482422,92.19999694824219,89.0,15433600.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-08-05,DIS,Communication Services,86.88999938964844,87.77999877929688,89.55999755859375,86.41999816894531,19103200.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-08-06,DIS,Communication Services,88.2300033569336,89.97000122070312,91.91000366210938,87.95999908447266,21717500.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-08-07,DIS,Communication Services,88.0,85.95999908447266,89.23999786376953,85.75,30581900.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-08-08,DIS,Communication Services,85.1500015258789,85.95999908447266,86.33000183105469,83.91000366210938,21890500.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-08-09,DIS,Communication Services,86.12999725341797,86.20999908447266,86.25,84.70999908447266,16008400.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-08-12,DIS,Communication Services,85.86000061035156,85.94999694824219,86.37999725341797,85.4800033569336,11754600.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-08-13,DIS,Communication Services,86.45999908447266,85.5999984741211,86.45999908447266,85.30999755859375,14615200.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-08-14,DIS,Communication Services,86.01000213623047,86.30000305175781,86.54000091552734,85.55999755859375,9475100.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-08-15,DIS,Communication Services,87.25,88.79000091552734,88.93000030517578,87.20999908447266,12401000.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-08-16,DIS,Communication Services,88.95999908447266,89.30000305175781,89.66999816894531,88.33999633789062,10277700.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-08-19,DIS,Communication Services,89.41000366210938,90.81999969482422,90.94999694824219,89.41000366210938,9723600.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-08-20,DIS,Communication Services,90.38999938964844,89.73999786376953,90.66999816894531,89.30999755859375,8863400.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-08-21,DIS,Communication Services,90.22000122070312,90.72000122070312,90.77999877929688,89.43000030517578,7637600.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-08-22,DIS,Communication Services,90.98999786376953,89.91999816894531,91.37999725341797,89.69999694824219,7613000.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-08-23,DIS,Communication Services,90.1500015258789,90.55999755859375,90.75,89.68000030517578,7369200.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-08-26,DIS,Communication Services,90.91999816894531,91.77999877929688,91.80000305175781,90.91999816894531,8043800.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-08-27,DIS,Communication Services,91.43000030517578,90.9000015258789,91.72000122070312,90.75,7237400.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-08-28,DIS,Communication Services,90.33000183105469,89.48999786376953,90.62000274658203,88.76000213623047,8569700.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-08-29,DIS,Communication Services,90.44999694824219,89.80999755859375,90.69999694824219,89.62999725341797,6181800.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-08-30,DIS,Communication Services,89.9800033569336,90.37999725341797,90.44999694824219,89.4000015258789,8403600.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-09-03,DIS,Communication Services,89.61000061035156,89.12999725341797,90.48999786376953,88.54000091552734,8465500.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-09-04,DIS,Communication Services,88.94999694824219,89.25,90.0199966430664,88.81999969482422,6317200.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-09-05,DIS,Communication Services,89.66999816894531,88.6500015258789,89.66999816894531,88.33999633789062,6234100.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-09-06,DIS,Communication Services,88.44999694824219,87.94000244140625,89.08999633789062,87.72000122070312,7791500.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-09-09,DIS,Communication Services,88.22000122070312,88.33999633789062,88.88999938964844,87.80999755859375,8750200.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-09-10,DIS,Communication Services,88.33000183105469,88.4000015258789,88.88999938964844,87.9800033569336,6858300.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-09-11,DIS,Communication Services,88.05000305175781,88.31999969482422,88.43000030517578,86.58999633789062,10779000.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-09-12,DIS,Communication Services,88.22000122070312,89.30000305175781,89.33000183105469,88.18000030517578,7181700.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-09-13,DIS,Communication Services,89.44999694824219,90.55000305175781,90.72000122070312,89.38999938964844,7084200.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-09-16,DIS,Communication Services,91.0999984741211,91.8499984741211,92.37000274658203,90.94999694824219,9028600.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-09-17,DIS,Communication Services,92.37000274658203,92.86000061035156,93.25,92.16999816894531,8193100.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-09-18,DIS,Communication Services,93.5199966430664,93.58000183105469,94.06999969482422,92.69000244140625,10289800.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-09-19,DIS,Communication Services,94.81999969482422,93.44999694824219,95.29000091552734,93.31999969482422,10912400.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-09-20,DIS,Communication Services,93.19999694824219,93.75,94.01000213623047,92.81999969482422,19251500.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-09-23,DIS,Communication Services,93.69999694824219,92.97000122070312,93.69999694824219,92.16000366210938,7338700.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-09-24,DIS,Communication Services,93.33999633789062,93.69000244140625,93.79000091552734,92.45999908447266,7860300.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-09-25,DIS,Communication Services,93.63999938964844,93.91999816894531,94.44000244140625,93.3499984741211,8408200.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-09-26,DIS,Communication Services,94.45999908447266,95.19999694824219,95.79000091552734,94.18000030517578,10061600.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-09-27,DIS,Communication Services,95.48999786376953,96.01000213623047,96.9000015258789,95.27999877929688,10155400.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-09-30,DIS,Communication Services,96.8499984741211,96.19000244140625,97.56999969482422,95.44000244140625,7982300.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-10-01,DIS,Communication Services,95.19000244140625,94.05000305175781,95.8499984741211,93.31999969482422,10099200.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-10-02,DIS,Communication Services,93.58999633789062,94.1500015258789,94.58000183105469,93.58999633789062,6144200.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-10-03,DIS,Communication Services,93.61000061035156,93.62999725341797,94.08999633789062,93.12999725341797,6180300.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-10-04,DIS,Communication Services,94.30000305175781,95.1500015258789,95.33999633789062,93.88999938964844,6308900.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-10-07,DIS,Communication Services,95.08999633789062,92.38999938964844,95.13999938964844,91.76000213623047,11043600.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-10-08,DIS,Communication Services,92.5199966430664,92.51000213623047,93.73999786376953,91.69000244140625,10209100.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-10-09,DIS,Communication Services,91.86000061035156,93.5999984741211,94.01000213623047,91.45999908447266,8654500.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-10-10,DIS,Communication Services,93.72000122070312,92.98999786376953,93.87999725341797,92.69000244140625,6698000.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-10-11,DIS,Communication Services,92.8499984741211,94.12999725341797,94.61000061035156,92.80000305175781,8089100.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-10-14,DIS,Communication Services,94.18000030517578,94.97000122070312,95.19000244140625,93.80000305175781,6262000.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-10-15,DIS,Communication Services,95.25,94.22000122070312,95.6500015258789,93.68000030517578,6535800.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-10-16,DIS,Communication Services,93.7300033569336,96.75,96.79000091552734,93.62999725341797,9936300.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-10-17,DIS,Communication Services,96.93000030517578,96.54000091552734,97.33000183105469,95.61000061035156,9542500.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-10-18,DIS,Communication Services,97.01000213623047,97.27999877929688,97.54000091552734,96.05000305175781,8609700.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-10-21,DIS,Communication Services,97.19999694824219,96.62000274658203,97.44999694824219,95.94999694824219,8189900.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-10-22,DIS,Communication Services,96.19999694824219,96.73999786376953,97.26000213623047,96.19999694824219,5344300.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-10-23,DIS,Communication Services,96.93000030517578,96.23999786376953,97.13999938964844,95.98999786376953,5388500.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-10-24,DIS,Communication Services,96.5999984741211,95.4000015258789,96.80000305175781,95.25,5015300.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-10-25,DIS,Communication Services,95.80999755859375,95.02999877929688,96.8499984741211,95.01000213623047,6638100.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-10-28,DIS,Communication Services,95.22000122070312,96.19999694824219,96.69000244140625,95.20999908447266,8146400.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-10-29,DIS,Communication Services,96.26000213623047,96.12999725341797,96.62000274658203,95.68000030517578,6834400.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-10-30,DIS,Communication Services,95.69999694824219,95.08000183105469,96.70999908447266,94.94000244140625,7718200.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-10-31,DIS,Communication Services,95.2699966430664,96.19999694824219,96.62999725341797,95.0,8147700.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-11-01,DIS,Communication Services,95.69999694824219,95.80999755859375,96.38999938964844,94.83000183105469,7944900.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-11-04,DIS,Communication Services,95.83000183105469,95.79000091552734,96.0199966430664,95.02999877929688,6088000.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-11-05,DIS,Communication Services,95.5999984741211,96.62999725341797,96.66999816894531,95.25,6561700.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-11-06,DIS,Communication Services,98.20999908447266,98.88999938964844,99.55000305175781,98.20999908447266,11325100.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-11-07,DIS,Communication Services,98.77999877929688,98.93000030517578,99.5199966430664,98.12999725341797,7805100.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-11-08,DIS,Communication Services,98.7300033569336,99.0199966430664,99.26000213623047,97.61000061035156,7982100.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-11-11,DIS,Communication Services,99.0,100.86000061035156,100.9000015258789,99.0,9137900.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-11-12,DIS,Communication Services,100.55000305175781,100.98999786376953,101.29000091552734,99.5,9366200.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-11-13,DIS,Communication Services,100.79000091552734,102.72000122070312,103.19999694824219,100.3499984741211,17701300.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-11-14,DIS,Communication Services,110.33000183105469,109.12000274658203,114.80999755859375,108.4000015258789,47436100.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-11-15,DIS,Communication Services,110.25,115.08000183105469,115.19000244140625,110.25,32048000.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-11-18,DIS,Communication Services,113.33000183105469,113.54000091552734,115.44000244140625,112.88999938964844,14236600.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-11-19,DIS,Communication Services,112.05000305175781,112.41999816894531,112.5,110.81999969482422,12166800.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-11-20,DIS,Communication Services,112.26000213623047,114.26000213623047,114.37000274658203,111.47000122070312,9319300.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-11-21,DIS,Communication Services,114.1500015258789,114.72000122070312,116.25,113.83000183105469,10261000.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-11-22,DIS,Communication Services,113.8499984741211,115.6500015258789,116.33999633789062,113.5999984741211,10098000.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-11-25,DIS,Communication Services,115.68000030517578,116.0,116.58000183105469,114.93000030517578,10397800.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-11-26,DIS,Communication Services,116.0,115.44999694824219,116.41999816894531,115.44000244140625,6808100.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-11-27,DIS,Communication Services,115.44999694824219,117.5999984741211,118.19999694824219,115.44999694824219,8142400.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-11-29,DIS,Communication Services,117.26000213623047,117.47000122070312,117.73999786376953,116.7300033569336,5095200.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-12-02,DIS,Communication Services,117.77999877929688,117.16000366210938,118.62999725341797,116.55000305175781,8390500.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-12-03,DIS,Communication Services,117.0,116.44999694824219,117.2300033569336,115.44999694824219,9194000.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-12-04,DIS,Communication Services,115.97000122070312,116.98999786376953,117.29000091552734,115.83999633789062,7996200.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-12-05,DIS,Communication Services,116.55000305175781,116.5,117.2699966430664,116.05999755859375,9823600.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-12-06,DIS,Communication Services,116.55000305175781,116.7300033569336,117.26000213623047,116.22000122070312,6677900.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-12-09,DIS,Communication Services,116.38999938964844,114.61000061035156,117.18000030517578,113.91000366210938,8666100.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
6 Months,2024-12-10,DIS,Communication Services,114.6500015258789,114.7300033569336,114.94999694824219,113.72000122070312,7526400.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-09-11,DIS,Communication Services,88.05000305175781,88.31999969482422,88.43000030517578,86.58999633789062,10779000.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-09-12,DIS,Communication Services,88.22000122070312,89.30000305175781,89.33000183105469,88.18000030517578,7181700.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-09-13,DIS,Communication Services,89.44999694824219,90.55000305175781,90.72000122070312,89.38999938964844,7084200.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-09-16,DIS,Communication Services,91.0999984741211,91.8499984741211,92.37000274658203,90.94999694824219,9028600.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-09-17,DIS,Communication Services,92.37000274658203,92.86000061035156,93.25,92.16999816894531,8193100.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-09-18,DIS,Communication Services,93.5199966430664,93.58000183105469,94.06999969482422,92.69000244140625,10289800.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-09-19,DIS,Communication Services,94.81999969482422,93.44999694824219,95.29000091552734,93.31999969482422,10912400.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
3 Months,2024-09-20,DIS,Communication Services,93.19999694824219,93.75,94.01000213623047,92.81999969482422,19251500.0,42.13603,207551840256,0.0082,0.23591506,45.188,0.037,0.053049996
