Time Period,Date,Symbol,Sector,Open,Close,High,Low,Volume,52 Week Change %
1 Year,2024-03-18,T,Communication Services,16.365505059477602,16.556913375854492,16.5760547551189,16.202806986574927,35177000.0,0.41201198
1 Year,2024-03-19,T,Communication Services,16.556914252848713,16.432498931884766,16.57605563312701,16.422928241745616,26144600.0,0.41201198
1 Year,2024-03-20,T,Communication Services,16.384646860881126,16.470779418945312,16.56648449231073,16.346364101365978,28961700.0,0.41201198
1 Year,2024-03-21,T,Communication Services,16.45163992618914,16.422927856445312,16.52820362008357,16.327222782721666,34446700.0,0.41201198
1 Year,2024-03-22,T,Communication Services,16.4516388596104,16.25065803527832,16.461209548904534,16.25065803527832,26144000.0,0.41201198
1 Year,2024-03-25,T,Communication Services,16.308083673400734,16.384647369384766,16.394216234138078,16.241088842170022,30944600.0,0.41201198
1 Year,2024-03-26,T,Communication Services,16.394216555507086,16.44207000732422,16.537775085535948,16.31765285802221,33048600.0,0.41201198
1 Year,2024-03-27,T,Communication Services,16.547344376338703,16.796175003051758,16.83445776126754,16.547344376338703,37488400.0,0.41201198
1 Year,2024-03-28,T,Communication Services,16.79617502506794,16.84402847290039,16.939733543142914,16.76746478179085,33461500.0,0.41201198
1 Year,2024-04-01,T,Communication Services,16.451639365008827,16.748323440551758,16.786606198904337,16.413356606656247,31980100.0,0.41201198
1 Year,2024-04-02,T,Communication Services,16.72918092832231,16.76746368408203,16.939732434156245,16.72918092832231,40169500.0,0.41201198
1 Year,2024-04-03,T,Communication Services,16.834460073950982,16.853601455688477,16.949304713530683,16.738754990686143,38155900.0,0.41201198
1 Year,2024-04-04,T,Communication Services,16.863170603896716,16.815317153930664,17.112001242030328,16.805746463937453,31850300.0,0.41201198
1 Year,2024-04-05,T,Communication Services,16.76746563418986,16.67176055908203,16.786607014295925,16.537774549184554,37757200.0,0.41201198
1 Year,2024-04-08,T,Communication Services,16.652620431450803,16.509063720703125,16.71004275066535,16.480351648384545,27372200.0,0.41201198
1 Year,2024-04-09,T,Communication Services,16.53629859464518,16.43902587890625,16.614116396171777,16.351480620273485,32802500.0,0.41201198
1 Year,2024-04-10,T,Communication Services,16.31257239496175,16.273662567138672,16.33202730887329,16.05966408007986,39046800.0,0.41201198
1 Year,2024-04-11,T,Communication Services,16.2153011652233,15.97212028503418,16.24448353876223,15.97212028503418,40831200.0,0.41201198
1 Year,2024-04-12,T,Communication Services,15.962392656180157,15.865119934082031,16.01102808956779,15.8067570429523,41764300.0,0.41201198
1 Year,2024-04-15,T,Communication Services,16.01102799837803,15.797029495239258,16.0888476598716,15.690029316008449,40249900.0,0.41201198
1 Year,2024-04-16,T,Communication Services,15.777574377183274,15.651121139526367,15.787301834745008,15.505212059084581,56368800.0,0.41201198
1 Year,2024-04-17,T,Communication Services,15.670576116008576,15.680303573608398,15.806756811760437,15.62193882800946,27177500.0,0.41201198
1 Year,2024-04-18,T,Communication Services,15.670576385232563,15.884574890136719,15.904029805670605,15.651121469698678,29566500.0,0.41201198
1 Year,2024-04-19,T,Communication Services,15.884573261377051,16.059663772583008,16.069391229352526,15.816482919313106,45814400.0,0.41201198
1 Year,2024-04-22,T,Communication Services,16.234755906990333,15.865119934082031,16.273663882635866,15.728939236338373,54178100.0,0.41201198
1 Year,2024-04-23,T,Communication Services,15.933210562275647,16.049938201904297,16.079120575642182,15.845667151707774,47805000.0,0.41201198
1 Year,2024-04-24,T,Communication Services,16.439027659472508,16.351482391357422,16.565482760226715,15.933210967101553,74197800.0,0.41201198
1 Year,2024-04-25,T,Communication Services,16.244481838037764,16.12775421142578,16.536298121583698,16.049936412125355,46680400.0,0.41201198
1 Year,2024-04-26,T,Communication Services,16.020754293695443,16.29311752319336,16.419570753300032,15.942936493170713,37852700.0,0.41201198
1 Year,2024-04-29,T,Communication Services,16.52657133621642,16.555753707885742,16.808662029718256,16.52657133621642,42383300.0,0.41201198
1 Year,2024-04-30,T,Communication Services,16.448753315066465,16.429298400878906,16.516843659400188,16.34175314235762,31822800.0,0.41201198
1 Year,2024-05-01,T,Communication Services,16.37093557610561,16.458480834960938,16.6335713526716,16.322300145773866,39350700.0,0.41201198
1 Year,2024-05-02,T,Communication Services,16.526571021029714,16.361207962036133,16.526571021029714,16.27366270402055,32205000.0,0.41201198
1 Year,2024-05-03,T,Communication Services,16.361209928845962,16.390392303466797,16.458482655592466,16.273664660306405,24023200.0,0.41201198
1 Year,2024-05-06,T,Communication Services,16.487663300380976,16.52657127380371,16.575208559735568,16.44875347163549,24182300.0,0.41201198
1 Year,2024-05-07,T,Communication Services,16.59466175416971,16.614116668701172,16.74056990251014,16.536298865898093,28086800.0,0.41201198
1 Year,2024-05-08,T,Communication Services,16.5654812996889,16.643299102783203,16.73084436317964,16.5362989277825,25292100.0,0.41201198
1 Year,2024-05-09,T,Communication Services,16.63357173809838,16.711389541625977,16.721116998982275,16.575208849283378,22547700.0,0.41201198
1 Year,2024-05-10,T,Communication Services,16.730844435631408,16.701662063598633,16.75029749499714,16.65302663220012,19229600.0,0.41201198
1 Year,2024-05-13,T,Communication Services,16.711389654443153,16.789207458496094,16.86702526254903,16.682207282177252,28014800.0,0.41201198
1 Year,2024-05-14,T,Communication Services,16.80866240370056,16.828115463256836,16.867025293014983,16.75029765906334,23545300.0,0.41201198
1 Year,2024-05-15,T,Communication Services,16.876750902739328,16.857295989990234,16.964296154787657,16.711387855017218,30877900.0,0.41201198
1 Year,2024-05-16,T,Communication Services,16.83784292069637,16.828115463256836,16.896207665333595,16.682207312309377,24686200.0,0.41201198
1 Year,2024-05-17,T,Communication Services,16.92538833618164,16.92538833618164,16.9351157937096,16.789207641435834,25891200.0,0.41201198
1 Year,2024-05-20,T,Communication Services,16.905933613542533,17.042116165161133,17.08102414039299,16.886480553588022,28266600.0,0.41201198
1 Year,2024-05-21,T,Communication Services,17.032388348968606,16.798934936523438,17.042115806402506,16.672479845205554,31173300.0,0.41201198
1 Year,2024-05-22,T,Communication Services,16.721117444321237,17.022661209106445,17.03238866672182,16.711389986705864,30647500.0,0.41201198
1 Year,2024-05-23,T,Communication Services,16.925388427285004,16.993478775024414,17.03238860534569,16.847570621965275,32477700.0,0.41201198
1 Year,2024-05-24,T,Communication Services,17.012933751491072,17.022661209106445,17.129661387552705,16.9448434035063,24991800.0,0.41201198
1 Year,2024-05-28,T,Communication Services,16.983751061799115,16.798934936523438,17.042115806402506,16.730844589808946,25458300.0,0.41201198
1 Year,2024-05-29,T,Communication Services,16.77947981525012,16.653026580810547,16.837842703812786,16.643299123496305,23503800.0,0.41201198
1 Year,2024-05-30,T,Communication Services,16.701662717081383,17.139389038085938,17.15884209821281,16.691935259356523,33266500.0,0.41201198
1 Year,2024-05-31,T,Communication Services,17.05184271034119,17.723020553588867,17.771657839179614,16.99347796763229,67619500.0,0.41201198
1 Year,2024-06-03,T,Communication Services,17.63547500994716,17.518749237060547,17.830020438521796,17.470111952255536,38332700.0,0.41201198
1 Year,2024-06-04,T,Communication Services,17.479839906845374,17.849475860595703,17.859203317833632,17.411749561502617,30089100.0,0.41201198
1 Year,2024-06-05,T,Communication Services,17.810567836031037,17.800840377807617,17.820295294254453,17.66465967332565,28101800.0,0.41201198
1 Year,2024-06-06,T,Communication Services,17.791114787331775,17.781387329101562,17.94675040836927,17.72302257972029,22319200.0,0.41201198
1 Year,2024-06-07,T,Communication Services,17.723022325750613,17.60629653930664,17.723022325750613,17.479841439448926,36626700.0,0.41201198
1 Year,2024-06-10,T,Communication Services,17.5090234887947,17.37284278869629,17.5479333204359,17.265842607005883,32419600.0,0.41201198
1 Year,2024-06-11,T,Communication Services,17.35338787287569,17.37284278869629,17.460388054566092,17.246387691185287,29957000.0,0.41201198
1 Year,2024-06-12,T,Communication Services,17.499295676551007,17.129661560058594,17.547932965117674,17.09075172920526,35652200.0,0.41201198
1 Year,2024-06-13,T,Communication Services,17.07129688316245,17.188024520874023,17.197751978626894,16.944843643020867,30692000.0,0.41201198
1 Year,2024-06-14,T,Communication Services,17.110206653522905,17.158842086791992,17.26584226637141,17.012933931661877,22652300.0,0.41201198
1 Year,2024-06-17,T,Communication Services,17.08102434091532,17.188024520874023,17.217206894132634,17.012933991968094,27451600.0,0.41201198
1 Year,2024-06-18,T,Communication Services,17.392294183826024,17.55765724182129,17.703567241181542,17.37284112519101,33711100.0,0.41201198
1 Year,2024-06-20,T,Communication Services,17.450659050804582,17.61602210998535,17.664657539905633,17.41174922261018,32100600.0,0.41201198
1 Year,2024-06-21,T,Communication Services,17.674385392230647,17.89811134338379,17.946748629714538,17.577112674891918,72567200.0,0.41201198
1 Year,2024-06-24,T,Communication Services,17.917566616392264,18.141292572021484,18.189929859325318,17.898111701470732,42162200.0,0.41201198
1 Year,2024-06-25,T,Communication Services,18.13156519660694,18.18020248413086,18.21911045882718,18.024566874699943,34090600.0,0.41201198
1 Year,2024-06-26,T,Communication Services,18.131565287652904,18.248292922973633,18.29692835541896,18.10238477031484,32029700.0,0.41201198
1 Year,2024-06-27,T,Communication Services,18.26774781757442,18.23856544494629,18.27747527511713,18.102384749993995,28916300.0,0.41201198
1 Year,2024-06-28,T,Communication Services,18.28719952168588,18.5887451171875,18.608198175508022,18.26774646336536,52825200.0,0.41201198
1 Year,2024-07-01,T,Communication Services,18.71520005198731,18.462291717529297,18.79301785833417,18.316383562544285,36095700.0,0.41201198
1 Year,2024-07-02,T,Communication Services,18.46229149460354,18.306655883789062,18.481746409786055,18.170475188157102,31606900.0,0.41201198
1 Year,2024-07-03,T,Communication Services,18.365018590011026,18.170475006103516,18.403928419986215,18.15102009111592,19463000.0,0.41201198
1 Year,2024-07-05,T,Communication Services,18.18993005337204,18.258020401000977,18.287200918371767,18.141292765549355,30727800.0,0.41201198
1 Year,2024-07-08,T,Communication Services,18.3261107785029,18.29692840576172,18.384473668662437,18.180202625442647,23277400.0,0.41201198
1 Year,2024-07-09,T,Communication Services,18.30665584287341,18.287200927734375,18.46229145334004,18.18993006268485,27803600.0,0.41201198
1 Year,2024-07-10,T,Communication Services,18.3345925627051,18.502437591552734,18.512311050093142,18.225986401930264,33408200.0,0.41201198
1 Year,2024-07-11,T,Communication Services,18.46294669460005,18.62091827392578,18.63079173302986,18.383960904937187,23623400.0,0.41201198
1 Year,2024-07-12,T,Communication Services,18.482691123410312,18.571550369262695,18.611044204383624,18.354339925606713,37919400.0,0.41201198
1 Year,2024-07-15,T,Communication Services,18.61104491076097,18.344467163085938,18.630791829070926,18.295101750480832,33910900.0,0.41201198
1 Year,2024-07-16,T,Communication Services,18.364213113695357,18.61104393005371,18.620917388688405,18.33459273779127,23923600.0,0.41201198
1 Year,2024-07-17,T,Communication Services,18.660409974097206,18.9171142578125,18.946734634723022,18.61104456241608,40611500.0,0.41201198
1 Year,2024-07-18,T,Communication Services,18.85787450456972,18.90723991394043,19.084958400746448,18.74926834415056,34793900.0,0.41201198
1 Year,2024-07-19,T,Communication Services,18.877622604370117,18.877622604370117,18.996100347550957,18.739396059766108,29910300.0,0.41201198
1 Year,2024-07-22,T,Communication Services,18.462946036934333,18.31484603881836,18.53205836503128,18.077888678270384,44083600.0,0.41201198
1 Year,2024-07-23,T,Communication Services,18.334593486831956,17.979156494140625,18.37408732298422,17.91004416404392,70161800.0,0.41201198
1 Year,2024-07-24,T,Communication Services,18.68015689203755,18.9171142578125,18.986226587433976,18.522185314854255,64465000.0,0.41201198
1 Year,2024-07-25,T,Communication Services,18.907239641268713,18.946733474731445,19.48976050265662,18.857874232609923,54049700.0,0.41201198
1 Year,2024-07-26,T,Communication Services,18.917114385078605,18.76901626586914,19.05533904525147,18.650536640599714,30844200.0,0.41201198
1 Year,2024-07-29,T,Communication Services,18.759142633652917,18.660409927368164,18.778889551543816,18.58142413897431,30788300.0,0.41201198
1 Year,2024-07-30,T,Communication Services,18.709776648842443,18.739395141601562,18.788762434816235,18.60117048693985,27855000.0,0.41201198
1 Year,2024-07-31,T,Communication Services,18.660410278994597,19.00597381591797,19.07508614666869,18.640663360731597,39522000.0,0.41201198
1 Year,2024-08-01,T,Communication Services,19.065213003191385,19.22318458557129,19.38115616795119,18.887494502221546,44379300.0,0.41201198
1 Year,2024-08-02,T,Communication Services,19.391028442946318,19.124452590942383,19.736591964485868,18.94673410082663,45240100.0,0.41201198
1 Year,2024-08-05,T,Communication Services,18.56167620460889,18.6702823638916,18.877621224052266,18.40370463647202,50898400.0,0.41201198
1 Year,2024-08-06,T,Communication Services,18.650535373269836,18.946733474731445,19.0553377504147,18.620916881342414,33776000.0,0.41201198
1 Year,2024-08-07,T,Communication Services,18.95660840343025,19.00597381591797,19.272551562959123,18.85787569528503,30036700.0,0.41201198
1 Year,2024-08-08,T,Communication Services,19.01584714728857,19.154071807861328,19.23305759721287,18.96647985196276,25588100.0,0.41201198
1 Year,2024-08-09,T,Communication Services,19.144198656895963,19.242931365966797,19.351537534261695,19.025720912546795,22819600.0,0.41201198
1 Year,2024-08-12,T,Communication Services,19.29229718475854,19.183691024780273,19.312042218524873,19.05533794786603,22979900.0,0.41201198
1 Year,2024-08-13,T,Communication Services,19.173817879761412,19.272550582885742,19.312042534233665,19.114579011154685,21508000.0,0.41201198
1 Year,2024-08-14,T,Communication Services,19.233056899770602,19.381155014038086,19.41077539015946,19.17381803069755,19158600.0,0.41201198
1 Year,2024-08-15,T,Communication Services,19.302169282914793,18.84800148010254,19.331789659121128,18.7295218584469,42608100.0,0.41201198
1 Year,2024-08-16,T,Communication Services,18.877622919123752,19.094833374023438,19.11458029260608,18.83812908195846,24724400.0,0.41201198
1 Year,2024-08-19,T,Communication Services,19.104706703169505,19.242931365966797,19.26267828441492,19.09483324394544,20506700.0,0.41201198
1 Year,2024-08-20,T,Communication Services,19.21331098829461,19.242931365966797,19.331790615813567,19.144198656895963,20260900.0,0.41201198
1 Year,2024-08-21,T,Communication Services,19.272550446162537,19.29229736328125,19.341662772908368,19.173817743738635,20055500.0,0.41201198
1 Year,2024-08-22,T,Communication Services,19.312043558959033,19.262678146362305,19.331790477265635,19.15407197884577,17596700.0,0.41201198
1 Year,2024-08-23,T,Communication Services,19.292296949570954,19.479887008666992,19.509507383709874,19.262676574528072,21519300.0,0.41201198
1 Year,2024-08-26,T,Communication Services,19.50950813293457,19.50950813293457,19.68722662367754,19.45026926374348,22599700.0,0.41201198
1 Year,2024-08-27,T,Communication Services,19.489761039000456,19.400901794433594,19.548999907655134,19.351536384416306,20321900.0,0.41201198
1 Year,2024-08-28,T,Communication Services,19.43052191401182,19.56874656677246,19.657605810167063,19.42064845550468,20435500.0,0.41201198
1 Year,2024-08-29,T,Communication Services,19.549000084672066,19.50950813293457,19.598367378306055,19.371283477098793,20775600.0,0.41201198
1 Year,2024-08-30,T,Communication Services,19.50950902619001,19.647733688354492,19.65760714753335,19.450270154286628,29362700.0,0.41201198
1 Year,2024-09-03,T,Communication Services,19.677353148848848,20.1710147857666,20.19076170320404,19.66747969013013,50352600.0,0.41201198
1 Year,2024-09-04,T,Communication Services,20.23025455110741,20.309240341186523,20.605438466360543,19.993297180870062,57532400.0,0.41201198
1 Year,2024-09-05,T,Communication Services,20.44746442551367,20.388225555419922,20.56594404887089,20.25987435635518,44199100.0,0.41201198
1 Year,2024-09-06,T,Communication Services,20.38822517421646,20.70416831970215,20.733788695780067,20.38822517421646,53079500.0,0.41201198
1 Year,2024-09-09,T,Communication Services,20.69429582913628,21.22745132446289,21.326184032838533,20.664677334842434,58958400.0,0.41201198
1 Year,2024-09-10,T,Communication Services,21.178085351694993,21.43478775024414,21.58288775047522,21.059605728144074,60944500.0,0.41201198
1 Year,2024-09-11,T,Communication Services,21.34593036180202,21.178085327148438,21.34593036180202,20.97074645696708,37328500.0,0.41201198
1 Year,2024-09-12,T,Communication Services,21.059604705960666,21.316308975219727,21.36567438412085,20.901633137673496,34568200.0,0.41201198
1 Year,2024-09-13,T,Communication Services,21.296562644901385,21.36567497253418,21.395295348592388,21.168211448321866,31451300.0,0.41201198
1 Year,2024-09-16,T,Communication Services,21.563140658780835,21.987689971923828,22.056802300450418,21.513775247881764,53733400.0,0.41201198
1 Year,2024-09-17,T,Communication Services,21.790225216827405,21.503902435302734,21.819845594158828,21.434788221529416,29304400.0,0.41201198
1 Year,2024-09-18,T,Communication Services,21.56314069460168,21.45453453063965,21.721112269544793,21.365675284337932,27825600.0,0.41201198
1 Year,2024-09-19,T,Communication Services,21.375548539713463,21.08922576904297,21.42491583339438,20.91150727813108,40942200.0,0.41201198
1 Year,2024-09-20,T,Communication Services,21.029985634957754,21.266944885253906,21.34593067429604,20.96087330494211,94156500.0,0.41201198
1 Year,2024-09-23,T,Communication Services,21.266944274305047,21.21757698059082,21.326183143592413,21.08922578327324,25550300.0,0.41201198
1 Year,2024-09-24,T,Communication Services,21.108970114861794,21.316308975219727,21.385421300949158,21.039857789132363,25905500.0,0.41201198
1 Year,2024-09-25,T,Communication Services,21.345930512009307,21.28668975830078,21.46440825308688,21.24719780566484,28334800.0,0.41201198
1 Year,2024-09-26,T,Communication Services,21.21757773722674,21.37554931640625,21.484155483280826,21.158338865826867,25497500.0,0.41201198
1 Year,2024-09-27,T,Communication Services,21.444660812523864,21.622379302978516,21.661873137821637,21.405168860850438,23577700.0,0.41201198
1 Year,2024-09-30,T,Communication Services,21.721111297607422,21.721111297607422,21.790223623156304,21.395294703470096,26260200.0,0.41201198
1 Year,2024-10-01,T,Communication Services,21.651998990726735,21.849462509155273,21.86920942594902,21.56313974832452,32705500.0,0.41201198
1 Year,2024-10-02,T,Communication Services,21.770478213851693,21.90870475769043,21.958070169880845,21.721112801661278,29820100.0,0.41201198
1 Year,2024-10-03,T,Communication Services,21.849463080994415,21.770477294921875,21.948195784377514,21.691491508849335,28894700.0,0.41201198
1 Year,2024-10-04,T,Communication Services,21.424916654949353,21.632253646850586,21.701365977484333,21.20770432076356,24539300.0,0.41201198
1 Year,2024-10-07,T,Communication Services,21.63225363739936,21.503902435302734,21.63225363739936,21.39529626825729,23116300.0,0.41201198
1 Year,2024-10-08,T,Communication Services,21.64212651944968,21.582887649536133,21.70136538936322,21.4446611088449,22716400.0,0.41201198
1 Year,2024-10-09,T,Communication Services,21.592761556104247,21.652000427246094,21.721112757439876,21.513775766858526,25365400.0,0.41201198
1 Year,2024-10-10,T,Communication Services,21.600000381469727,21.219999313354492,21.68000030517578,21.209999084472656,28738500.0,0.41201198
1 Year,2024-10-11,T,Communication Services,21.299999237060547,21.3700008392334,21.450000762939453,21.219999313354492,25249800.0,0.41201198
1 Year,2024-10-14,T,Communication Services,21.360000610351562,21.260000228881836,21.40999984741211,21.260000228881836,33512200.0,0.41201198
1 Year,2024-10-15,T,Communication Services,21.389999389648438,21.510000228881836,21.610000610351562,21.229999542236328,35942600.0,0.41201198
1 Year,2024-10-16,T,Communication Services,21.520000457763672,21.709999084472656,21.760000228881836,21.479999542236328,23926900.0,0.41201198
1 Year,2024-10-17,T,Communication Services,21.559999465942383,21.729999542236328,21.770000457763672,21.530000686645508,25471200.0,0.41201198
1 Year,2024-10-18,T,Communication Services,21.729999542236328,21.850000381469727,22.059999465942383,21.6299991607666,27277400.0,0.41201198
1 Year,2024-10-21,T,Communication Services,21.8799991607666,21.65999984741211,21.969999313354492,21.649999618530273,29366200.0,0.41201198
1 Year,2024-10-22,T,Communication Services,21.25,21.5,21.6200008392334,21.049999237060547,47781900.0,0.41201198
1 Year,2024-10-23,T,Communication Services,21.239999771118164,22.489999771118164,22.579999923706055,21.049999237060547,71932600.0,0.41201198
1 Year,2024-10-24,T,Communication Services,22.399999618530273,22.200000762939453,22.479999542236328,22.059999465942383,38783100.0,0.41201198
1 Year,2024-10-25,T,Communication Services,22.299999237060547,21.829999923706055,22.40999984741211,21.809999465942383,26050400.0,0.41201198
1 Year,2024-10-28,T,Communication Services,21.920000076293945,22.110000610351562,22.149999618530273,21.81999969482422,27923800.0,0.41201198
1 Year,2024-10-29,T,Communication Services,21.989999771118164,22.18000030517578,22.360000610351562,21.920000076293945,32711100.0,0.41201198
1 Year,2024-10-30,T,Communication Services,22.1299991607666,22.020000457763672,22.260000228881836,21.899999618530273,36264900.0,0.41201198
1 Year,2024-10-31,T,Communication Services,22.059999465942383,22.540000915527344,22.600000381469727,22.030000686645508,59566700.0,0.41201198
1 Year,2024-11-01,T,Communication Services,22.530000686645508,22.1200008392334,22.729999542236328,22.06999969482422,37170000.0,0.41201198
1 Year,2024-11-04,T,Communication Services,22.139999389648438,21.920000076293945,22.25,21.790000915527344,24318500.0,0.41201198
1 Year,2024-11-05,T,Communication Services,21.899999618530273,22.049999237060547,22.170000076293945,21.829999923706055,26461800.0,0.41201198
1 Year,2024-11-06,T,Communication Services,22.110000610351562,22.31999969482422,22.389999389648438,21.969999313354492,32259200.0,0.41201198
1 Year,2024-11-07,T,Communication Services,22.389999389648438,22.040000915527344,22.389999389648438,21.959999084472656,31471800.0,0.41201198
1 Year,2024-11-08,T,Communication Services,22.049999237060547,22.34000015258789,22.43000030517578,22.049999237060547,29901600.0,0.41201198
1 Year,2024-11-11,T,Communication Services,22.280000686645508,22.309999465942383,22.479999542236328,22.25,23465000.0,0.41201198
1 Year,2024-11-12,T,Communication Services,22.209999084472656,22.149999618530273,22.290000915527344,21.790000915527344,39579500.0,0.41201198
1 Year,2024-11-13,T,Communication Services,22.170000076293945,22.299999237060547,22.389999389648438,22.059999465942383,29345600.0,0.41201198
1 Year,2024-11-14,T,Communication Services,22.299999237060547,22.25,22.459999084472656,22.219999313354492,20825100.0,0.41201198
1 Year,2024-11-15,T,Communication Services,22.239999771118164,22.68000030517578,22.75,22.200000762939453,40207300.0,0.41201198
1 Year,2024-11-18,T,Communication Services,22.790000915527344,22.989999771118164,23.200000762939453,22.780000686645508,35675500.0,0.41201198
1 Year,2024-11-19,T,Communication Services,22.8799991607666,22.729999542236328,22.920000076293945,22.68000030517578,24727700.0,0.41201198
1 Year,2024-11-20,T,Communication Services,22.799999237060547,22.829999923706055,22.899999618530273,22.739999771118164,20423100.0,0.41201198
1 Year,2024-11-21,T,Communication Services,22.799999237060547,22.979999542236328,23.149999618530273,22.729999542236328,23080900.0,0.41201198
1 Year,2024-11-22,T,Communication Services,23.049999237060547,23.18000030517578,23.290000915527344,22.940000534057617,35732900.0,0.41201198
1 Year,2024-11-25,T,Communication Services,23.149999618530273,23.100000381469727,23.31999969482422,22.950000762939453,64729800.0,0.41201198
1 Year,2024-11-26,T,Communication Services,22.940000534057617,23.09000015258789,23.110000610351562,22.8700008392334,30080300.0,0.41201198
1 Year,2024-11-27,T,Communication Services,23.200000762939453,23.270000457763672,23.3799991607666,23.010000228881836,33206300.0,0.41201198
1 Year,2024-11-29,T,Communication Services,23.270000457763672,23.15999984741211,23.309999465942383,23.010000228881836,19673900.0,0.41201198
1 Year,2024-12-02,T,Communication Services,23.149999618530273,22.700000762939453,23.15999984741211,22.639999389648438,44160600.0,0.41201198
1 Year,2024-12-03,T,Communication Services,23.40999984741211,23.739999771118164,24.030000686645508,23.3799991607666,63128700.0,0.41201198
1 Year,2024-12-04,T,Communication Services,23.670000076293945,23.530000686645508,23.829999923706055,23.3700008392334,41534200.0,0.41201198
1 Year,2024-12-05,T,Communication Services,23.610000610351562,23.829999923706055,23.889999389648438,23.579999923706055,40155600.0,0.41201198
1 Year,2024-12-06,T,Communication Services,23.829999923706055,23.8799991607666,23.899999618530273,23.559999465942383,34218800.0,0.41201198
1 Year,2024-12-09,T,Communication Services,23.899999618530273,23.3700008392334,23.989999771118164,23.34000015258789,38385900.0,0.41201198
1 Year,2024-12-10,T,Communication Services,23.40999984741211,23.510000228881836,23.65999984741211,23.110000610351562,32851500.0,0.41201198
1 Year,2024-12-11,T,Communication Services,23.43000030517578,23.479999542236328,23.540000915527344,23.139999389648438,38513200.0,0.41201198
Yesterday,2024-12-10,T,Communication Services,23.40999984741211,23.510000228881836,23.65999984741211,23.110000610351562,32851500.0,0.41201198
Yesterday,2024-12-11,T,Communication Services,23.43000030517578,23.479999542236328,23.540000915527344,23.139999389648438,38513200.0,0.41201198
1 Year,2023-12-13,CAT,Industrials,257.2736334995719,263.73992919921875,263.995834550059,255.1871038150449,3708300.0,0.36195958
1 Year,2023-12-14,CAT,Industrials,268.1492184631682,280.6684265136719,280.95382705659654,266.27918712213585,6464100.0,0.36195958
1 Year,2023-12-15,CAT,Industrials,275.67847719756537,281.22943115234375,282.321924825324,275.56037626769546,6320000.0,0.36195958
1 Year,2023-12-18,CAT,Industrials,282.21362977565883,281.19989013671875,284.3198630262597,280.0779013300877,2691700.0,0.36195958
1 Year,2023-12-19,CAT,Industrials,282.2726847631612,288.33544921875,288.40435143702547,281.64280315049564,3659600.0,0.36195958
1 Year,2023-12-20,CAT,Industrials,287.32170646654134,285.1367492675781,293.5616222425728,284.9497461261836,3818400.0,0.36195958
1 Year,2023-12-21,CAT,Industrials,285.3237286974841,285.4910583496094,286.1406434127063,282.0758334178373,3209300.0,0.36195958
1 Year,2023-12-22,CAT,Industrials,285.72729055034233,285.7764892578125,288.2075001164899,284.349396346927,2833800.0,0.36195958
1 Year,2023-12-26,CAT,Industrials,286.98708314849176,290.96331787109375,292.4002625344116,286.4064002368485,2019000.0,0.36195958
1 Year,2023-12-27,CAT,Industrials,290.96328687959453,293.4139709472656,294.4277105046728,290.07749999068767,1876500.0,0.36195958
1 Year,2023-12-28,CAT,Industrials,292.4101013653465,292.1935729980469,294.47695759214474,291.3668365144955,2267400.0,0.36195958
1 Year,2023-12-29,CAT,Industrials,292.16405133299963,291.002685546875,293.5320937335743,288.5716747717348,2300600.0,0.36195958
1 Year,2024-01-02,CAT,Industrials,288.7980521419429,288.08941650390625,291.9574022976043,286.7508992075275,2433100.0,0.36195958
1 Year,2024-01-03,CAT,Industrials,283.83759699983364,279.8121337890625,284.3690511346129,278.8476229279779,3043400.0,0.36195958
1 Year,2024-01-04,CAT,Industrials,279.9204155286628,281.583740234375,283.67026991504997,279.31020741856037,2995400.0,0.36195958
1 Year,2024-01-05,CAT,Industrials,281.73133154999897,284.3690185546875,286.40634927877625,280.9636456296542,2684800.0,0.36195958
1 Year,2024-01-08,CAT,Industrials,283.02071981480657,287.6366882324219,288.0598932597133,280.7373349613823,2369100.0,0.36195958
1 Year,2024-01-09,CAT,Industrials,284.6643318341346,287.676025390625,287.74489756899374,283.4537373512948,1974500.0,0.36195958
1 Year,2024-01-10,CAT,Industrials,287.5382300258778,288.71929931640625,289.90033857109495,286.85911968919993,2048000.0,0.36195958
1 Year,2024-01-11,CAT,Industrials,289.94958968453767,287.4496765136719,290.93380415730536,284.84151416800586,1941400.0,0.36195958
1 Year,2024-01-12,CAT,Industrials,290.60895076033904,285.82568359375,291.1601083753574,284.36903559072294,1955600.0,0.36195958
1 Year,2024-01-16,CAT,Industrials,284.3198399685318,282.6958923339844,285.62883180941833,281.09161817310166,3140100.0,0.36195958
1 Year,2024-01-17,CAT,Industrials,274.42848379107,274.2316589355469,277.56813008251373,272.5683342218037,3789200.0,0.36195958
1 Year,2024-01-18,CAT,Industrials,275.59971478437416,277.4500427246094,278.0701026232883,273.27698313911947,2479300.0,0.36195958
1 Year,2024-01-19,CAT,Industrials,279.15075134010266,282.0775146484375,282.8685219723133,275.818586971408,3047700.0,0.36195958
1 Year,2024-01-22,CAT,Industrials,282.8882865856912,285.429443359375,287.3278728041174,282.8882865856912,2072200.0,0.36195958
1 Year,2024-01-23,CAT,Industrials,287.2389127191731,285.587646484375,289.5922002055944,284.2923546620162,1866300.0,0.36195958
1 Year,2024-01-24,CAT,Industrials,287.5750776062804,287.4168701171875,289.3251970340691,285.10314216731666,2765900.0,0.36195958
1 Year,2024-01-25,CAT,Industrials,290.699595185737,297.3935852050781,299.9050799526193,289.8393665177779,4647100.0,0.36195958
